Mountain,Filename,Total_Distance_km,Elevation_Gain_m,Min_Elevation_m,Max_Elevation_m,Average_Slope_%,Max_Slope_%,Estimated_Time_hrs,Start_Lat,Start_Lon,End_Lat,End_Lon,join_key,산이름,높이_m,소재지,봄추천,여름추천,가을추천,겨울추천,봄_포인트,여름_포인트,가을_포인트,겨울_포인트,단풍절정시기,기상청단풍확인,겨울난이도(★기준),입문자추천,케이블카·곤돌라,대중교통접근,메모,Score_Endurance,Score_Joint_Strain,Score_Total_Difficulty,PeakFit_Tags,Cluster_ID,Persona_Type,Persona_Tags
관악산,관악산_0000000016.gpx,11.14,320.9,90.38,267.7,6.88,324.54,0,37.47498,126.97102,37.433875,126.906953,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,26.2,7.4,16.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
관악산,관악산_0000000017.gpx,14.15,417.09,57.26,214.89,6.65,167.18,0,37.434158,126.903464,37.425622,126.989308,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,33.4,5.3,19.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
관악산,관악산_0000000018.gpx,11.65,210.29,77.67,171.99,5.37,975.55,0,37.420882,126.969826,37.476665,126.970992,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,24.9,15.3,20.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
관악산,관악산_0000000019.gpx,7.85,443.65,39.72,227.43,12.17,172.79,0,37.469434,127.038562,37.475071,126.981983,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,22.7,7.1,14.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
관악산,관악산_0000000020.gpx,11.47,457.91,79.97,461.94,10.5,930.7,0,37.357272,126.93364,37.335488,126.907523,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,29.4,16.4,22.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
관악산,관악산_0000000021.gpx,11.48,511.81,74.38,495.5,13.44,690.8,0,37.384861,126.935024,37.386036,126.906928,관악산,관악산,632.0,서울 관악·경기 안양·과천,O,O,O,X,봄꽃·벚꽃,계곡,단풍,-,-,X,★☆☆,O,X,O,지하철 2호선 접근,30.4,14.2,22.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
구병산,구병산_0000000001.gpx,8.61,723.72,216.43,897.79,21.64,574.12,0,36.446385,127.865642,36.44953,127.863836,구병산,,,,,,,,,,,,,,,,,,,29.4,15.3,22.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금산,금산_0000000001.gpx,7.98,798.32,121.19,727.37,23.55,213.78,0,34.739771,127.983826,34.739543,127.984132,금산,,,,,,,,,,,,,,,,,,,29.8,11.2,20.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금수산,금수산_0000000001.gpx,7.76,1225.42,208.82,1039.56,42.39,1312.86,0,36.964717,128.240149,36.970616,128.241557,금수산,,,,,,,,,,,,,,,,,,,37.6,31.4,34.5,#무난한오운완,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금수산,금수산_0000000002.gpx,5.45,830.07,425.93,1040.46,43.51,1202.03,0,36.975663,128.27493,36.978895,128.269381,금수산,,,,,,,,,,,,,,,,,,,25.9,30.3,28.1,#산책같은코스,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금수산,금수산_0000000003.gpx,14.4,1111.14,166.18,1040.92,21.15,574.65,0,36.986597,128.197014,36.986352,128.197009,금수산,,,,,,,,,,,,,,,,,,,47.2,15.1,31.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금수산,금수산_0000000004.gpx,3.51,591.03,183.44,609.11,24.36,158.99,0,36.948905,128.232149,36.954489,128.257238,금수산,,,,,,,,,,,,,,,,,,,17.9,10.8,14.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금수산,금수산_0000000005.gpx,3.37,649.14,213.61,607.79,31.45,180.39,0,36.965052,128.239376,36.954576,128.256979,금수산,,,,,,,,,,,,,,,,,,,18.8,13.3,16.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금수산,금수산_0000000006.gpx,3.64,248.0,225.4,393.32,11.28,108.17,0,36.930702,128.235132,36.937462,128.247065,금수산,,,,,,,,,,,,,,,,,,,11.6,5.9,8.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000001.gpx,9.64,882.66,138.41,1001.62,22.53,464.14,0,36.111772,128.314033,36.11144,128.312937,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,34.3,14.1,24.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000002.gpx,6.97,797.81,149.68,994.68,29.85,967.92,0,36.100932,128.32093,36.113035,128.315077,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,28.0,23.0,25.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000003.gpx,7.01,803.0,198.14,1001.14,25.97,664.17,0,36.067919,128.297178,36.069257,128.296356,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,28.2,17.8,23.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000004.gpx,9.56,747.4,122.25,868.94,18.55,286.39,0,36.119788,128.309067,36.119645,128.311928,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,31.6,10.6,21.1,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000005.gpx,7.03,174.11,110.92,274.22,4.97,284.12,0,36.120307,128.338328,36.113644,128.315677,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,16.1,6.2,11.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000006.gpx,7.83,853.51,239.32,1001.83,27.81,979.98,0,36.09439,128.271511,36.095764,128.275603,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,30.6,22.5,26.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000007.gpx,10.2,666.98,144.03,553.89,16.89,321.31,0,36.071311,128.338182,36.071921,128.346569,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,31.2,10.5,20.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000008.gpx,8.68,584.36,90.18,548.75,15.14,385.16,0,36.100821,128.354917,36.103195,128.337288,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,26.9,10.8,18.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000009.gpx,8.29,819.79,152.79,972.59,26.46,312.9,0,36.071193,128.314138,36.073567,128.318774,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,30.7,13.4,22.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000010.gpx,11.28,897.66,249.13,1003.59,18.62,271.29,0,36.075859,128.265244,36.076655,128.265835,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,37.5,10.4,24.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금오산,금오산_0000000011.gpx,10.33,690.14,82.96,732.03,16.88,321.52,0,36.126791,128.329366,36.123763,128.326828,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,31.9,10.5,21.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000012.gpx,8.84,587.29,103.53,496.02,14.87,279.83,0,36.094965,128.352185,36.103968,128.357086,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,27.2,9.3,18.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000013.gpx,8.47,481.27,122.63,366.49,12.81,410.55,0,36.104048,128.334707,36.116657,128.338801,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,24.5,10.3,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금오산,금오산_0000000014.gpx,10.77,1038.67,184.27,998.1,26.65,477.75,0,36.079204,128.321897,36.073484,128.318422,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,39.3,15.6,27.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금오산,금오산_0000000015.gpx,9.07,858.83,156.8,991.14,25.03,365.16,0,36.100055,128.325633,36.112598,128.315241,금오산,금오산,977.0,경북 구미·칠곡·김천,O,O,O,O,봄꽃,도선굴 계곡,단풍,설경,-,O,★★☆,O,O,X,케이블카 운행,32.9,13.7,23.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000001.gpx,10.26,947.0,230.0,833.0,23.17,832.6,0,35.250773,129.055724,35.250105,129.041821,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,36.7,19.1,27.9,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000002.gpx,10.97,1218.0,40.0,766.0,24.62,485.73,0,35.332529,129.03991,35.27389,129.092436,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,43.1,15.1,29.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금정산,금정산_0000000003.gpx,8.12,892.0,197.0,825.0,31.41,1622.54,0,35.281994,129.073004,35.281507,129.086417,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,31.8,31.9,31.8,#무난한오운완,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000004.gpx,8.35,917.0,48.0,666.0,24.91,333.16,0,35.213587,129.024885,35.2274,129.077855,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,32.7,13.2,23.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000005.gpx,6.55,910.0,45.0,666.0,26.36,283.84,0,35.234797,129.014702,35.244428,129.055817,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,29.4,13.0,21.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000006.gpx,7.01,634.0,278.0,710.0,24.01,308.95,0,35.243277,129.06435,35.279404,129.073673,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,24.9,12.6,18.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000007.gpx,13.23,901.0,55.0,734.0,25.23,629.43,0,35.250535,129.049471,35.235625,129.013571,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,41.0,17.2,29.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금정산,금정산_0000000008.gpx,6.51,932.0,62.0,777.0,31.02,582.85,0,35.28255,129.018953,35.283706,129.071432,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,29.8,18.4,24.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000009.gpx,6.74,774.0,125.0,547.0,27.01,247.53,0,35.230437,129.076429,35.230828,129.075271,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,27.1,12.7,19.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000010.gpx,7.1,905.0,38.0,600.0,28.77,425.04,0,35.247937,129.091082,35.265572,129.085158,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,30.3,15.6,23.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000011.gpx,7.47,935.0,265.0,740.0,32.93,560.45,0,35.27918,129.073331,35.281392,129.079389,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,31.5,18.7,25.1,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000012.gpx,7.85,948.0,109.0,667.0,31.2,572.09,0,35.213183,129.036792,35.213059,129.03739,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,32.4,18.3,25.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000013.gpx,8.32,1023.0,52.0,790.0,30.25,197.61,0,35.284472,129.01992,35.266719,129.020595,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,34.7,13.1,23.9,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000014.gpx,6.7,811.0,224.0,541.0,29.16,193.06,0,35.242213,129.062321,35.242382,129.062334,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,27.8,12.8,20.3,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000015.gpx,7.21,895.0,118.0,636.0,31.08,234.91,0,35.29684,129.084075,35.283885,129.091015,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,30.3,13.9,22.1,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000016.gpx,9.11,899.0,30.0,503.0,26.7,623.86,0,35.283852,129.071531,35.3179,129.029957,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,33.7,17.5,25.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000017.gpx,10.76,1174.0,28.0,774.0,30.19,410.05,0,35.285727,129.06932,35.303609,129.025048,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,41.9,15.8,28.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금정산,금정산_0000000018.gpx,6.71,1171.0,78.0,496.0,46.53,615.09,0,35.219687,129.076156,35.223184,129.077196,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,34.8,23.7,29.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000019.gpx,5.23,719.0,216.0,664.0,33.0,344.9,0,35.219303,129.041015,35.220512,129.041752,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,23.4,15.9,19.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000020.gpx,5.91,784.0,85.0,636.0,26.74,134.13,0,35.236041,129.021294,35.25042,129.049608,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,25.9,11.2,18.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000021.gpx,8.89,934.0,330.0,664.0,23.36,351.72,0,35.250366,129.056813,35.255631,129.05135,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,34.0,13.0,23.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000022.gpx,6.82,915.0,71.0,580.0,31.77,480.06,0,35.226136,129.078018,35.227589,129.077715,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,30.0,17.2,23.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000023.gpx,5.56,794.0,155.0,570.0,33.26,231.23,0,35.275309,129.084727,35.27578,129.083237,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,25.5,14.5,20.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000024.gpx,7.78,831.0,9.0,643.0,30.61,260.38,0,35.244299,129.055844,35.235082,129.014213,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,30.1,14.0,22.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000025.gpx,9.14,1124.0,55.0,614.0,28.06,281.51,0,35.217298,129.07379,35.213071,129.037435,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,38.1,13.5,25.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000026.gpx,6.27,832.0,135.0,566.0,32.39,235.35,0,35.25446,129.084783,35.263718,129.084869,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,27.4,14.3,20.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000027.gpx,7.95,755.0,153.0,640.0,26.37,256.88,0,35.241738,129.061943,35.269127,129.085136,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,28.9,12.7,20.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000028.gpx,10.53,1054.0,26.0,584.0,23.34,305.43,0,35.215899,129.066664,35.220614,129.087027,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,39.2,12.4,25.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000029.gpx,7.75,853.0,76.0,507.0,25.15,327.97,0,35.252675,129.013662,35.265204,129.022242,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,30.4,13.2,21.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
금정산,금정산_0000000030.gpx,13.17,1436.0,22.0,750.0,25.32,428.58,0,35.304075,129.025285,35.28112,129.017077,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,51.2,14.5,32.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
금정산,금정산_0000000031.gpx,11.95,1400.0,63.0,498.0,27.08,355.61,0,35.231452,129.074746,35.246772,129.089777,금정산,금정산,801.0,부산 금정,O,O,O,X,봄꽃,금정산성,단풍,-,-,X,★★☆,O,O,O,부산 지하철 접근·케이블카,48.4,14.2,31.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
